hotelName,month,DayInWeek,diffDays,price,Company,Description
"Distrikt Hotel New York City an Ascend Collection Hotel",11,4,29,964.0,"Distrikt Hotel New York City an Ascend Collection Hotel",E
"Distrikt Hotel New York City an Ascend Collection Hotel",11,5,16,1988.0,"Distrikt Hotel New York City an Ascend Collection Hotel",E
"Distrikt Hotel New York City an Ascend Collection Hotel",11,5,23,1356.0,"Distrikt Hotel New York City an Ascend Collection Hotel",E
"Distrikt Hotel New York City an Ascend Collection Hotel",11,5,30,932.0,"Distrikt Hotel New York City an Ascend Collection Hotel",E
"Distrikt Hotel New York City an Ascend Collection Hotel",11,6,17,1852.0,"Distrikt Hotel New York City an Ascend Collection Hotel",E
"Distrikt Hotel New York City an Ascend Collection Hotel",11,6,24,1260.0,"Distrikt Hotel New York City an Ascend Collection Hotel",E
"Distrikt Hotel New York City an Ascend Collection Hotel",11,6,31,908.0,"Distrikt Hotel New York City an Ascend Collection Hotel",E
"Distrikt Hotel New York City an Ascend Collection Hotel",11,7,32,836.0,"Distrikt Hotel New York City an Ascend Collection Hotel",E
"Distrikt Hotel New York City an Ascend Collection Hotel",11,7,32,836.0,"Distrikt Hotel New York City an Ascend Collection Hotel",E
"Distrikt Hotel New York City an Ascend Collection Hotel",11,7,32,836.0,"Distrikt Hotel New York City an Ascend Collection Hotel",E
"Hilton Garden Inn New York/Midtown Park Ave",10,1,5,995.0,Hilton,C
"Hilton Garden Inn New York/Midtown Park Ave",10,1,5,995.0,Hilton,C
"Hilton Garden Inn New York/Midtown Park Ave",10,2,6,1075.0,Hilton,B
"Hilton Garden Inn New York/Midtown Park Ave",10,2,6,1075.0,Hilton,B
"Hilton Garden Inn New York/Midtown Park Ave",10,3,7,1195.0,Hilton,A
"Hilton Garden Inn New York/Midtown Park Ave",10,4,1,1075.0,Hilton,C
"Hilton Garden Inn New York/Midtown Park Ave",10,4,1,1075.0,Hilton,C
"Hilton Garden Inn New York/Midtown Park Ave",10,5,2,905.0,Hilton,A
"Hilton Garden Inn New York/Midtown Park Ave",10,5,2,905.0,Hilton,A
"Hilton Garden Inn New York/Midtown Park Ave",10,6,3,775.0,Hilton,E
"Hilton Garden Inn New York/Midtown Park Ave",10,6,3,775.0,Hilton,E
"Hilton Garden Inn New York/Midtown Park Ave",10,7,4,885.0,Hilton,D
"Hilton Garden Inn New York/Midtown Park Ave",10,7,4,885.0,Hilton,D
"Hilton Garden Inn New York/Midtown Park Ave",11,1,33,688.0,Hilton,D
"Hilton Garden Inn New York/Midtown Park Ave",11,1,33,688.0,Hilton,D
"Hilton Garden Inn New York/Midtown Park Ave",11,2,34,688.0,Hilton,C
"Hilton Garden Inn New York/Midtown Park Ave",11,2,34,688.0,Hilton,C
"Hilton Garden Inn New York/Midtown Park Ave",11,3,21,1914.0,Hilton,A
"Hilton Garden Inn New York/Midtown Park Ave",11,3,21,1914.0,Hilton,A
"Hilton Garden Inn New York/Midtown Park Ave",11,4,22,1616.0,Hilton,D
"Hilton Garden Inn New York/Midtown Park Ave",11,4,22,1616.0,Hilton,D
"Hilton Garden Inn New York/Midtown Park Ave",11,5,16,1669.0,Hilton,C
"Hilton Garden Inn New York/Midtown Park Ave",11,5,23,1376.0,Hilton,C
"Hilton Garden Inn New York/Midtown Park Ave",11,6,17,1598.0,Hilton,E
"Hilton Garden Inn New York/Midtown Park Ave",11,6,24,1493.0,Hilton,E
"Hilton Garden Inn New York/Midtown Park Ave",11,7,18,1731.0,Hilton,E
"Hilton Garden Inn New York/Midtown Park Ave",11,7,25,1412.0,Hilton,E
"The Townhouse Inn of Chelsea",10,1,5,1035.0,"The Townhouse Inn of Chelsea",B
"The Townhouse Inn of Chelsea",10,2,6,1055.0,"The Townhouse Inn of Chelsea",A
"The Townhouse Inn of Chelsea",10,3,7,1145.0,"The Townhouse Inn of Chelsea",E
"The Townhouse Inn of Chelsea",10,4,8,1155.0,"The Townhouse Inn of Chelsea",E
"The Townhouse Inn of Chelsea",10,5,9,1105.0,"The Townhouse Inn of Chelsea",E
"The Townhouse Inn of Chelsea",10,6,3,965.0,"The Townhouse Inn of Chelsea",D
"The Townhouse Inn of Chelsea",10,6,3,965.0,"The Townhouse Inn of Chelsea",D
"The Townhouse Inn of Chelsea",10,7,4,1015.0,"The Townhouse Inn of Chelsea",C
"The Townhouse Inn of Chelsea",10,7,4,1015.0,"The Townhouse Inn of Chelsea",C
"The Townhouse Inn of Chelsea",11,1,33,1745.0,"The Townhouse Inn of Chelsea",E
"The Townhouse Inn of Chelsea",11,1,19,1545.0,"The Townhouse Inn of Chelsea",E
"The Townhouse Inn of Chelsea",11,1,19,1545.0,"The Townhouse Inn of Chelsea",E
"The Townhouse Inn of Chelsea",11,2,34,1745.0,"The Townhouse Inn of Chelsea",E
"The Townhouse Inn of Chelsea",11,2,20,1645.0,"The Townhouse Inn of Chelsea",E
"The Townhouse Inn of Chelsea",11,2,20,1645.0,"The Townhouse Inn of Chelsea",E
"The Townhouse Inn of Chelsea",11,3,21,1725.0,"The Townhouse Inn of Chelsea",A
"The Townhouse Inn of Chelsea",11,3,21,1725.0,"The Townhouse Inn of Chelsea",A
"The Townhouse Inn of Chelsea",11,4,22,1745.0,"The Townhouse Inn of Chelsea",E
"The Townhouse Inn of Chelsea",11,4,22,1745.0,"The Townhouse Inn of Chelsea",E
"The Townhouse Inn of Chelsea",11,5,23,1745.0,"The Townhouse Inn of Chelsea",E
"The Townhouse Inn of Chelsea",11,5,23,1745.0,"The Townhouse Inn of Chelsea",E
"The Townhouse Inn of Chelsea",11,6,24,1745.0,"The Townhouse Inn of Chelsea",E
"The Townhouse Inn of Chelsea",11,6,24,1745.0,"The Townhouse Inn of Chelsea",E
"The Townhouse Inn of Chelsea",11,7,32,1745.0,"The Townhouse Inn of Chelsea",E
"The Townhouse Inn of Chelsea",11,7,32,1745.0,"The Townhouse Inn of Chelsea",E
"Vacayo NYC East Apartments",10,1,5,1188.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",10,1,5,1188.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",10,2,6,1254.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",10,2,6,1254.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",10,3,7,1320.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",10,4,1,1122.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",10,4,1,1122.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",10,5,2,1122.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",10,5,2,1122.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",10,6,3,1122.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",10,6,3,1122.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",10,7,4,1122.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",10,7,4,1122.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",11,1,33,1453.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",11,1,33,1453.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",11,1,33,1453.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",11,2,34,1453.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",11,2,34,1453.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",11,2,34,1453.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",11,3,21,1453.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",11,3,21,1453.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",11,3,21,1453.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",11,4,22,1453.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",11,4,22,1453.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",11,4,22,1453.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",11,5,16,1453.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",11,5,16,1453.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",11,5,16,1453.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",11,6,17,1453.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",11,6,17,1453.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",11,6,17,1453.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",11,7,32,1453.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",11,7,32,1453.0,"Vacayo NYC East Apartments",E
"Vacayo NYC East Apartments",11,7,32,1453.0,"Vacayo NYC East Apartments",E
"Hotel Chandler",10,1,5,1014.0,"Hotel Chandler",D
"Hotel Chandler",10,1,5,1014.0,"Hotel Chandler",D
"Hotel Chandler",10,2,6,1171.0,"Hotel Chandler",B
"Hotel Chandler",10,2,6,1171.0,"Hotel Chandler",B
"Hotel Chandler",10,3,7,1219.0,"Hotel Chandler",B
"Hotel Chandler",10,4,1,1762.0,"Hotel Chandler",B
"Hotel Chandler",10,4,8,1205.0,"Hotel Chandler",C
"Hotel Chandler",10,5,2,1288.0,"Hotel Chandler",A
"Hotel Chandler",10,5,9,1278.0,"Hotel Chandler",C
"Hotel Chandler",10,6,3,992.0,"Hotel Chandler",B
"Hotel Chandler",10,6,3,992.0,"Hotel Chandler",B
"Hotel Chandler",10,7,4,946.0,"Hotel Chandler",A
"Hotel Chandler",10,7,4,946.0,"Hotel Chandler",A
"Hotel Chandler",11,1,33,876.0,"Hotel Chandler",E
"Hotel Chandler",11,1,33,876.0,"Hotel Chandler",E
"Hotel Chandler",11,1,26,868.0,"Hotel Chandler",E
"Hotel Chandler",11,2,34,884.0,"Hotel Chandler",E
"Hotel Chandler",11,2,34,884.0,"Hotel Chandler",E
"Hotel Chandler",11,2,34,884.0,"Hotel Chandler",E
"Hotel Chandler",11,3,21,1928.0,"Hotel Chandler",E
"Hotel Chandler",11,3,28,956.0,"Hotel Chandler",E
"Hotel Chandler",11,3,28,956.0,"Hotel Chandler",E
"Hotel Chandler",11,4,22,1720.0,"Hotel Chandler",E
"Hotel Chandler",11,4,29,972.0,"Hotel Chandler",E
"Hotel Chandler",11,4,29,972.0,"Hotel Chandler",E
"Hotel Chandler",11,5,16,2119.0,"Hotel Chandler",D
"Hotel Chandler",11,5,23,1496.0,"Hotel Chandler",E
"Hotel Chandler",11,5,30,972.0,"Hotel Chandler",E
"Hotel Chandler",11,6,17,2118.0,"Hotel Chandler",B
"Hotel Chandler",11,6,31,956.0,"Hotel Chandler",E
"Hotel Chandler",11,7,32,916.0,"Hotel Chandler",E
"Hotel Chandler",11,7,32,916.0,"Hotel Chandler",E
"Hotel Chandler",11,7,32,916.0,"Hotel Chandler",E
"Fort Place Bed & Breakfast",10,4,1,600.0,"Fort Place Bed & Breakfast",E
"Fort Place Bed & Breakfast",10,5,2,600.0,"Fort Place Bed & Breakfast",E
"Fort Place Bed & Breakfast",10,6,3,600.0,"Fort Place Bed & Breakfast",E
"Fort Place Bed & Breakfast",11,2,27,600.0,"Fort Place Bed & Breakfast",E
"Fort Place Bed & Breakfast",11,3,28,600.0,"Fort Place Bed & Breakfast",E
"Fort Place Bed & Breakfast",11,4,29,600.0,"Fort Place Bed & Breakfast",E
"Fort Place Bed & Breakfast",11,5,30,600.0,"Fort Place Bed & Breakfast",E
"Fort Place Bed & Breakfast",11,6,31,600.0,"Fort Place Bed & Breakfast",E
"Room Mate Grace",10,1,5,1075.0,"Room Mate Grace",A
"Room Mate Grace",10,1,5,1075.0,"Room Mate Grace",A
"Room Mate Grace",10,2,6,1273.0,"Room Mate Grace",A
"Room Mate Grace",10,2,6,1273.0,"Room Mate Grace",A
"Room Mate Grace",10,3,7,1471.0,"Room Mate Grace",A
"Room Mate Grace",10,4,1,1150.0,"Room Mate Grace",A
"Room Mate Grace",10,4,1,1150.0,"Room Mate Grace",A
"Room Mate Grace",10,5,2,994.0,"Room Mate Grace",A
"Room Mate Grace",10,5,2,994.0,"Room Mate Grace",A
"Room Mate Grace",10,6,3,886.0,"Room Mate Grace",A
"Room Mate Grace",10,6,3,886.0,"Room Mate Grace",A
"Room Mate Grace",10,7,4,985.0,"Room Mate Grace",A
"Room Mate Grace",10,7,4,985.0,"Room Mate Grace",A
"Room Mate Grace",11,1,33,931.0,"Room Mate Grace",A
"Room Mate Grace",11,1,33,931.0,"Room Mate Grace",A
"Room Mate Grace",11,1,26,859.0,"Room Mate Grace",A
"Room Mate Grace",11,2,34,1030.0,"Room Mate Grace",A
"Room Mate Grace",11,2,34,1030.0,"Room Mate Grace",A
"Room Mate Grace",11,2,27,994.0,"Room Mate Grace",A
"Room Mate Grace",11,3,21,2038.0,"Room Mate Grace",A
"Room Mate Grace",11,3,28,1192.0,"Room Mate Grace",A
"Room Mate Grace",11,3,28,1192.0,"Room Mate Grace",A
"Room Mate Grace",11,4,22,1768.0,"Room Mate Grace",A
"Room Mate Grace",11,4,29,1210.0,"Room Mate Grace",A
"Room Mate Grace",11,4,29,1210.0,"Room Mate Grace",A
"Room Mate Grace",11,5,16,2110.0,"Room Mate Grace",A
"Room Mate Grace",11,5,23,1570.0,"Room Mate Grace",A
"Room Mate Grace",11,5,30,1201.0,"Room Mate Grace",A
"Room Mate Grace",11,6,17,2155.0,"Room Mate Grace",A
"Room Mate Grace",11,6,24,1399.0,"Room Mate Grace",A
"Room Mate Grace",11,6,31,1210.0,"Room Mate Grace",A
"Room Mate Grace",11,7,32,1075.0,"Room Mate Grace",A
"Room Mate Grace",11,7,32,1075.0,"Room Mate Grace",A
"Room Mate Grace",11,7,32,1075.0,"Room Mate Grace",A
"Holiday Inn Express Maspeth",10,1,5,669.0,"Holiday Inn Express Maspeth",A
"Holiday Inn Express Maspeth",10,1,5,669.0,"Holiday Inn Express Maspeth",A
"Holiday Inn Express Maspeth",10,2,6,680.0,"Holiday Inn Express Maspeth",E
"Holiday Inn Express Maspeth",10,2,6,680.0,"Holiday Inn Express Maspeth",E
"Holiday Inn Express Maspeth",10,3,7,689.0,"Holiday Inn Express Maspeth",E
"Holiday Inn Express Maspeth",10,4,1,688.0,"Holiday Inn Express Maspeth",E
"Holiday Inn Express Maspeth",10,4,8,682.0,"Holiday Inn Express Maspeth",E
"Holiday Inn Express Maspeth",10,5,2,681.0,"Holiday Inn Express Maspeth",D
"Holiday Inn Express Maspeth",10,5,9,678.0,"Holiday Inn Express Maspeth",E
"Holiday Inn Express Maspeth",10,6,3,668.0,"Holiday Inn Express Maspeth",C
"Holiday Inn Express Maspeth",10,6,10,665.0,"Holiday Inn Express Maspeth",E
"Holiday Inn Express Maspeth",10,7,4,664.0,"Holiday Inn Express Maspeth",B
"Holiday Inn Express Maspeth",10,7,4,664.0,"Holiday Inn Express Maspeth",B
"Holiday Inn Express Maspeth",11,1,33,776.0,"Holiday Inn Express Maspeth",E
"Holiday Inn Express Maspeth",11,1,19,750.0,"Holiday Inn Express Maspeth",E
"Holiday Inn Express Maspeth",11,1,26,719.0,"Holiday Inn Express Maspeth",E
"Holiday Inn Express Maspeth",11,2,34,789.0,"Holiday Inn Express Maspeth",E
"Holiday Inn Express Maspeth",11,2,20,750.0,"Holiday Inn Express Maspeth",E
"Holiday Inn Express Maspeth",11,2,27,732.0,"Holiday Inn Express Maspeth",E
"Holiday Inn Express Maspeth",11,3,21,750.0,"Holiday Inn Express Maspeth",E
"Holiday Inn Express Maspeth",11,3,28,745.0,"Holiday Inn Express Maspeth",E
"Holiday Inn Express Maspeth",11,3,28,745.0,"Holiday Inn Express Maspeth",E
"Holiday Inn Express Maspeth",11,4,22,737.0,"Holiday Inn Express Maspeth",E
"Holiday Inn Express Maspeth",11,4,22,737.0,"Holiday Inn Express Maspeth",E
"Holiday Inn Express Maspeth",11,4,22,737.0,"Holiday Inn Express Maspeth",E
"Holiday Inn Express Maspeth",11,5,16,777.0,"Holiday Inn Express Maspeth",E
"Holiday Inn Express Maspeth",11,5,23,724.0,"Holiday Inn Express Maspeth",E
"Holiday Inn Express Maspeth",11,5,23,724.0,"Holiday Inn Express Maspeth",E
"Holiday Inn Express Maspeth",11,6,17,768.0,"Holiday Inn Express Maspeth",E
"Holiday Inn Express Maspeth",11,6,24,724.0,"Holiday Inn Express Maspeth",E
"Holiday Inn Express Maspeth",11,6,24,724.0,"Holiday Inn Express Maspeth",E
"Holiday Inn Express Maspeth",11,7,32,763.0,"Holiday Inn Express Maspeth",E
"Holiday Inn Express Maspeth",11,7,18,759.0,"Holiday Inn Express Maspeth",E
"Holiday Inn Express Maspeth",11,7,25,724.0,"Holiday Inn Express Maspeth",E
"Flushing Hotel",10,1,5,481.0,"Flushing Hotel",E
"Flushing Hotel",10,1,12,393.0,"Flushing Hotel",E
"Flushing Hotel",10,2,6,528.0,"Flushing Hotel",E
"Flushing Hotel",10,2,13,394.0,"Flushing Hotel",E
"Flushing Hotel",10,3,7,569.0,"Flushing Hotel",E
"Flushing Hotel",10,4,1,424.0,"Flushing Hotel",A
"Flushing Hotel",10,4,1,424.0,"Flushing Hotel",A
"Flushing Hotel",10,5,2,413.0,"Flushing Hotel",E
"Flushing Hotel",10,5,2,413.0,"Flushing Hotel",E
"Flushing Hotel",10,6,3,421.0,"Flushing Hotel",E
"Flushing Hotel",10,6,3,421.0,"Flushing Hotel",E
"Flushing Hotel",10,7,4,441.0,"Flushing Hotel",E
"Flushing Hotel",10,7,11,437.0,"Flushing Hotel",E
"Flushing Hotel",11,1,33,417.0,"Flushing Hotel",E
"Flushing Hotel",11,1,19,380.0,"Flushing Hotel",E
"Flushing Hotel",11,1,19,380.0,"Flushing Hotel",E
"Flushing Hotel",11,2,34,454.0,"Flushing Hotel",E
"Flushing Hotel",11,2,20,394.0,"Flushing Hotel",E
"Flushing Hotel",11,2,20,394.0,"Flushing Hotel",E
"Flushing Hotel",11,3,21,408.0,"Flushing Hotel",E
"Flushing Hotel",11,3,21,408.0,"Flushing Hotel",E
"Flushing Hotel",11,3,21,408.0,"Flushing Hotel",E
"Flushing Hotel",11,4,22,408.0,"Flushing Hotel",E
"Flushing Hotel",11,4,22,408.0,"Flushing Hotel",E
"Flushing Hotel",11,4,22,408.0,"Flushing Hotel",E
"Flushing Hotel",11,5,16,408.0,"Flushing Hotel",E
"Flushing Hotel",11,5,16,408.0,"Flushing Hotel",E
"Flushing Hotel",11,5,16,408.0,"Flushing Hotel",E
"Flushing Hotel",11,6,17,408.0,"Flushing Hotel",E
"Flushing Hotel",11,6,17,408.0,"Flushing Hotel",E
"Flushing Hotel",11,6,17,408.0,"Flushing Hotel",E
"Flushing Hotel",11,7,32,394.0,"Flushing Hotel",E
"Flushing Hotel",11,7,32,394.0,"Flushing Hotel",E
"Flushing Hotel",11,7,32,394.0,"Flushing Hotel",E
"The Court - A St Giles Premier Hotel",10,1,5,944.0,"The Court - A St Giles Premier Hotel",D
"The Court - A St Giles Premier Hotel",10,2,6,1057.0,"The Court - A St Giles Premier Hotel",A
"The Court - A St Giles Premier Hotel",10,3,7,1121.0,"The Court - A St Giles Premier Hotel",A
"The Court - A St Giles Premier Hotel",10,4,8,1093.0,"The Court - A St Giles Premier Hotel",D
"The Court - A St Giles Premier Hotel",10,5,9,1125.0,"The Court - A St Giles Premier Hotel",D
"The Court - A St Giles Premier Hotel",10,6,3,986.0,"The Court - A St Giles Premier Hotel",D
"The Court - A St Giles Premier Hotel",10,6,3,986.0,"The Court - A St Giles Premier Hotel",D
"The Court - A St Giles Premier Hotel",10,7,4,954.0,"The Court - A St Giles Premier Hotel",A
"The Court - A St Giles Premier Hotel",11,1,33,797.0,"The Court - A St Giles Premier Hotel",E
"The Court - A St Giles Premier Hotel",11,1,33,797.0,"The Court - A St Giles Premier Hotel",E
"The Court - A St Giles Premier Hotel",11,2,34,824.0,"The Court - A St Giles Premier Hotel",E
"The Court - A St Giles Premier Hotel",11,2,34,824.0,"The Court - A St Giles Premier Hotel",E
"The Court - A St Giles Premier Hotel",11,3,28,1041.0,"The Court - A St Giles Premier Hotel",A
"The Court - A St Giles Premier Hotel",11,4,29,1003.0,"The Court - A St Giles Premier Hotel",D
"The Court - A St Giles Premier Hotel",11,5,16,1814.0,"The Court - A St Giles Premier Hotel",E
"The Court - A St Giles Premier Hotel",11,5,30,976.0,"The Court - A St Giles Premier Hotel",D
"The Court - A St Giles Premier Hotel",11,6,17,1760.0,"The Court - A St Giles Premier Hotel",E
"The Court - A St Giles Premier Hotel",11,6,31,949.0,"The Court - A St Giles Premier Hotel",D
"The Court - A St Giles Premier Hotel",11,7,32,872.0,"The Court - A St Giles Premier Hotel",A
"The Court - A St Giles Premier Hotel",11,7,32,872.0,"The Court - A St Giles Premier Hotel",A
"The Court - A St Giles Premier Hotel",11,7,32,872.0,"The Court - A St Giles Premier Hotel",A
"Hotel Vetiver",10,1,5,506.0,"Hotel Vetiver",E
"Hotel Vetiver",10,1,5,506.0,"Hotel Vetiver",E
"Hotel Vetiver",10,2,6,574.0,"Hotel Vetiver",E
"Hotel Vetiver",10,2,6,574.0,"Hotel Vetiver",E
"Hotel Vetiver",10,3,7,625.0,"Hotel Vetiver",E
"Hotel Vetiver",10,4,1,472.0,"Hotel Vetiver",E
"Hotel Vetiver",10,4,1,472.0,"Hotel Vetiver",E
"Hotel Vetiver",10,5,2,472.0,"Hotel Vetiver",E
"Hotel Vetiver",10,5,2,472.0,"Hotel Vetiver",E
"Hotel Vetiver",10,6,3,472.0,"Hotel Vetiver",E
"Hotel Vetiver",10,6,3,472.0,"Hotel Vetiver",E
"Hotel Vetiver",10,7,4,480.0,"Hotel Vetiver",E
"Hotel Vetiver",10,7,4,480.0,"Hotel Vetiver",E
"Hotel Vetiver",11,1,33,497.0,"Hotel Vetiver",E
"Hotel Vetiver",11,1,33,497.0,"Hotel Vetiver",E
"Hotel Vetiver",11,1,33,497.0,"Hotel Vetiver",E
"Hotel Vetiver",11,2,34,531.0,"Hotel Vetiver",E
"Hotel Vetiver",11,2,34,531.0,"Hotel Vetiver",E
"Hotel Vetiver",11,2,34,531.0,"Hotel Vetiver",E
"Hotel Vetiver",11,3,21,786.0,"Hotel Vetiver",E
"Hotel Vetiver",11,3,28,599.0,"Hotel Vetiver",E
"Hotel Vetiver",11,3,28,599.0,"Hotel Vetiver",E
"Hotel Vetiver",11,4,22,744.0,"Hotel Vetiver",E
"Hotel Vetiver",11,4,29,574.0,"Hotel Vetiver",E
"Hotel Vetiver",11,4,29,574.0,"Hotel Vetiver",E
"Hotel Vetiver",11,5,16,956.0,"Hotel Vetiver",E
"Hotel Vetiver",11,5,23,706.0,"Hotel Vetiver",E
"Hotel Vetiver",11,5,30,557.0,"Hotel Vetiver",E
"Hotel Vetiver",11,6,17,956.0,"Hotel Vetiver",E
"Hotel Vetiver",11,6,24,672.0,"Hotel Vetiver",E
"Hotel Vetiver",11,6,31,538.0,"Hotel Vetiver",E
"Hotel Vetiver",11,7,32,517.0,"Hotel Vetiver",E
"Hotel Vetiver",11,7,32,517.0,"Hotel Vetiver",E
"Hotel Vetiver",11,7,32,517.0,"Hotel Vetiver",E
"The Harbor House Bed & Breakfast",10,1,5,645.0,"The Harbor House Bed & Breakfast",E
"The Harbor House Bed & Breakfast",10,1,5,645.0,"The Harbor House Bed & Breakfast",E
"The Harbor House Bed & Breakfast",10,2,13,645.0,"The Harbor House Bed & Breakfast",E
"The Harbor House Bed & Breakfast",10,4,1,645.0,"The Harbor House Bed & Breakfast",E
"The Harbor House Bed & Breakfast",10,5,2,645.0,"The Harbor House Bed & Breakfast",E
"The Harbor House Bed & Breakfast",10,6,3,645.0,"The Harbor House Bed & Breakfast",E
"The Harbor House Bed & Breakfast",10,7,4,645.0,"The Harbor House Bed & Breakfast",E
"The Harbor House Bed & Breakfast",11,1,19,645.0,"The Harbor House Bed & Breakfast",E
"The Harbor House Bed & Breakfast",11,1,19,645.0,"The Harbor House Bed & Breakfast",E
"The Harbor House Bed & Breakfast",11,2,20,645.0,"The Harbor House Bed & Breakfast",E
"The Harbor House Bed & Breakfast",11,2,20,645.0,"The Harbor House Bed & Breakfast",E
"The Harbor House Bed & Breakfast",11,3,21,645.0,"The Harbor House Bed & Breakfast",E
"The Harbor House Bed & Breakfast",11,3,21,645.0,"The Harbor House Bed & Breakfast",E
"The Harbor House Bed & Breakfast",11,3,21,645.0,"The Harbor House Bed & Breakfast",E
"The Harbor House Bed & Breakfast",11,4,22,645.0,"The Harbor House Bed & Breakfast",E
